CBA000128359	3833
CBA000128360	3834
CBA000128361	3835
CBA000114290	3836
CBA000128362	3837
CBA000128363	3838
CBA000128364	3839
CBA000128365	3840
CBA000128366	3841
CBA000128367	3842
CBA000128368	3843
CBA000128369	3844
CBA000128370	3845
CBA000128371	3846
CBA000128372	3847
CBA000128373	3848
CBA000128374	3849
CBA000128375	3850
CBA000128376	3851
CBA000128377	3852
CBA000128378	3853
CBA000128379	3854
CBA000128380	3855
CBA000128381	3856
CBA000128382	3857
CBA000128383	3858
CBA000128384	3859
CBA000128385	3860
CBA000128386	3861
CBA000128387	3862
CBA000128388	3863
CBA000128389	3864
CBA000128390	3865
CBA000128391	3866
CBA000128392	3867
CBA000128393	3868
CBA000128394	3869
CBA000128395	3870
CBA000128396	3871
CBA000128397	3872
CBA000128398	3873
CBA000128399	3874
CBA000128400	3875
CBA000128401	3876
CBA000128402	3877
CBA000128403	3878
CBA000128404	3879
CBA000128405	3880
CBA000128406	3881
CBA000128407	3882
CBA000128408	3883
CBA000128409	3884
CBA000128410	3885
CBA000128411	3886
CBA000128412	3887
CBA000128413	3888
CBA000128414	3889
CBA000128415	3890
CBA000128416	3891
CBA000128417	3892
CBA000128418	3893
CBA000128419	3894
CBA000128420	3895
CBA000128421	3896
CBA000128422	3897
CBA000128423	3898
CBA000128424	3899
CBA000128425	3900
CBA000128426	3901
CBA000128427	3902
CBA000128428	3903
CBA000128429	3904
CBA000128430	3905
CBA000128431	3906
CBA000128432	3907
CBA000128433	3908
CBA000128434	3909
CBA000128435	3910
CBA000128436	3911
CBA000128437	3912
CBA000128438	3913
CBA000128439	3914
CBA000128440	3915
CBA000128441	3916
CBA000128442	3917
CBA000128443	3918
CBA000128444	3919
CBA000128445	3920
CBA000128446	3921
CBA000128447	3922
CBA000128448	3923
CBA000128449	3924
CBA000128450	3925
CBA000128451	3926
CBA000128452	3927
CBA000128453	3928
CBA000128454	3929
CBA000128455	3930
CBA000128456	3931
CBA000128457	3932
CBA000128458	3933
CBA000128459	3934
CBA000128460	3935
CBA000128461	3936
CBA000128462	3937
CBA000128463	3938
CBA000128464	3939
CBA000128465	3940
CBA000128466	3941
CBA000128467	3942
CBA000114291	3943
CBA000128468	3944
CBA000128469	3945
CBA000128470	3946
CBA000128471	3947
CBA000128472	3948
CBA000128473	3949
CBA000128474	3950
CBA000128475	3951
CBA000128476	3952
CBA000128477	3953
CBA000128478	3954
CBA000128479	3955
CBA000128480	3956
CBA000128481	3957
CBA000128482	3958
CBA000128483	3959
CBA000128484	3960
CBA000128485	3961
CBA000128486	3962
CBA000128487	3963
CBA000128488	3964
CBA000128489	3965
CBA000128490	3966
CBA000128491	3967
CBA000128492	3968
CBA000128493	3969
CBA000128494	3970
CBA000128495	3971
CBA000128496	3972
CBA000128497	3973
CBA000128498	3974
CBA000128499	3975
CBA000128500	3976
CBA000128501	3977
CBA000128502	3978
CBA000128503	3979
CBA000128504	3980
CBA000128505	3981
CBA000128506	3982
CBA000128507	3983
CBA000128508	3984
CBA000128509	3985
CBA000128510	3986
CBA000128511	3987
CBA000128512	3988
CBA000128513	3989
CBA000128514	3990
CBA000128515	3991
CBA000128516	3992
CBA000128517	3993
CBA000128518	3994
CBA000128519	3995
CBA000128520	3996
CBA000128521	3997
CBA000128522	3998
CBA000128523	3999
CBA000128524	4000
CBA000128525	4001
CBA000128526	4002
CBA000128527	4003
CBA000128528	4004
CBA000128529	4005
CBA000128530	4006
CBA000128531	4007
CBA000128532	4008
CBA000128533	4009
CBA000128534	4010
CBA000128535	4011
CBA000128536	4012
CBA000128537	4013
CBA000128538	4014
CBA000128539	4015
CBA000128540	4016
CBA000128541	4017
CBA000128542	4018
CBA000128543	4019
CBA000128544	4020
CBA000128545	4021
CBA000128546	4022
CBA000128547	4023
CBA000128548	4024
CBA000128549	4025
CBA000128550	4026
CBA000128551	4027
CBA000128552	4028
CBA000128553	4029
CBA000128554	4030
CBA000128555	4031
CBA000128556	4032
CBA000128557	4033
CBA000128558	4034
CBA000128559	4035
CBA000128560	4036
CBA000128561	4037
CBA000128562	4038
CBA000128563	4039
CBA000128564	4040
CBA000128565	4041
CBA000128566	4042
CBA000128567	4043
CBA000128568	4044
CBA000128569	4045
CBA000128570	4046
CBA000128571	4047
CBA000128572	4048
CBA000128573	4049
CBA000128574	4050
CBA000128575	4051
CBA000128576	4052
CBA000128577	4053
CBA000128578	4054
CBA000128579	4055
CBA000128580	4056
CBA000128581	4057
CBA000128582	4058
CBA000128583	4059
CBA000128584	4060
CBA000128585	4061
CBA000128586	4062
CBA000128587	4063
CBA000128588	4064
CBA000128589	4065
CBA000128590	4066
CBA000128591	4067
CBA000128592	4068
CBA000128593	4069
CBA000128594	4070
CBA000128595	4071
CBA000128596	4072
CBA000128597	4073
CBA000114292	4074
CBA000128598	4075
CBA000128599	4076
CBA000128600	4077
CBA000128601	4078
CBA000128602	4079
CBA000128603	4080
CBA000128604	4081
CBA000128605	4082
CBA000128606	4083
CBA000128607	4084
CBA000128608	4085
CBA000114293	4086
CBA000128609	4087
CBA000128610	4088
CBA000128611	4089
CBA000128612	4090
CBA000128613	4091
CBA000128614	4092
CBA000128615	4093
CBA000128616	4094
CBA000128617	4095
CBA000128618	4096
CBA000128619	4097
CBA000128620	4098
CBA000128621	4099
CBA000128622	4100
CBA000128623	4101
CBA000128624	4102
CBA000128625	4103
CBA000114294	4104
CBA000128626	4105
CBA000128627	4106
CBA000128628	4107
CBA000128629	4108
CBA000128630	4109
CBA000128631	4110
CBA000128632	4111
CBA000128633	4112
CBA000128634	4113
CBA000128635	4114
CBA000128636	4115
CBA000128637	4116
CBA000128638	4117
CBA000128639	4118
CBA000128640	4119
CBA000128641	4120
CBA000128642	4121
CBA000128643	4122
CBA000128644	4123
CBA000128645	4124
CBA000128646	4125
CBA000128647	4126
CBA000128648	4127
CBA000128649	4128
CBA000128650	4129
CBA000128651	4130
CBA000128652	4131
CBA000128653	4132
CBA000128654	4133
CBA000128655	4134
CBA000128656	4135
CBA000128657	4136
CBA000128658	4137
CBA000128659	4138
CBA000128660	4139
CBA000128661	4140
CBA000128662	4141
CBA000128663	4142
CBA000128664	4143
CBA000128665	4144
CBA000128666	4145
CBA000128667	4146
CBA000128668	4147
CBA000128669	4148
CBA000128670	4149
CBA000128671	4150
CBA000128672	4151
CBA000128673	4152
CBA000128674	4153
CBA000128675	4154
CBA000128676	4155
CBA000128677	4156
CBA000128678	4157
CBA000128679	4158
CBA000128680	4159
CBA000128681	4160
CBA000128682	4161
CBA000128683	4162
CBA000128684	4163
CBA000128685	4164
CBA000128686	4165
CBA000128687	4166
CBA000128688	4167
CBA000128689	4168
CBA000128690	4169
CBA000128691	4170
CBA000128692	4171
CBA000128693	4172
CBA000128694	4173
CBA000128695	4174
CBA000128696	4175
CBA000128697	4176
CBA000128698	4177
CBA000128699	4178
CBA000128700	4179
CBA000128701	4180
CBA000128702	4181
CBA000128703	4182
CBA000128704	4183
CBA000128705	4184
CBA000128706	4185
CBA000128707	4186
CBA000128708	4187
CBA000128709	4188
CBA000128710	4189
CBA000128711	4190
CBA000128712	4192
CBA000128713	4193
CBA000114295	4194
CBA000128714	4195
CBA000128715	4196
CBA000128716	4197
CBA000128717	4198
CBA000128718	4199
CBA000128719	4200
CBA000128720	4201
CBA000128721	4202
CBA000128722	4203
CBA000128723	4204
CBA000128724	4205
CBA000128725	4206
CBA000128726	4207
CBA000128727	4208
CBA000128728	4209
CBA000128729	4210
CBA000128730	4211
CBA000128731	4212
CBA000128732	4213
CBA000128733	4214
CBA000128734	4215
CBA000128735	4216
CBA000128736	4217
CBA000128737	4218
CBA000128738	4219
CBA000128739	4220
CBA000128740	4221
CBA000128741	4222
CBA000128742	4223
CBA000128743	4224
CBA000128744	4225
CBA000128745	4226
CBA000114296	4227
CBA000128746	4228
CBA000128747	4229
CBA000128748	4230
CBA000128749	4231
CBA000128750	4232
CBA000128751	4233
CBA000128752	4234
CBA000128753	4235
CBA000128754	4236
CBA000128755	4237
CBA000128756	4238
CBA000128757	4239
CBA000128758	4240
CBA000128759	4241
CBA000128760	4242
CBA000128761	4243
CBA000128762	4244
CBA000128763	4245
CBA000128764	4246
CBA000128765	4247
CBA000128766	4248
CBA000128767	4249
CBA000128768	4250
CBA000128769	4251
CBA000128770	4252
CBA000128771	4253
CBA000128772	4254
CBA000128773	4255
CBA000128774	4256
CBA000128775	4257
CBA000128776	4258
CBA000128777	4259
CBA000128778	4260
CBA000128779	4261
CBA000128780	4262
CBA000128781	4263
CBA000128782	4264
CBA000128783	4265
CBA000128784	4266
CBA000128785	4267
CBA000128786	4268
CBA000128787	4269
CBA000128788	4271
CBA000128789	4272
CBA000128790	4273
CBA000128791	4274
CBA000128792	4275
CBA000128793	4276
CBA000128794	4277
CBA000128795	4278
CBA000128796	4279
CBA000128797	4280
CBA000128798	4281
CBA000128799	4282
CBA000128800	4283
CBA000128801	4284
CBA000128802	4285
CBA000128803	4286
CBA000128804	4287
CBA000128805	4288
CBA000128806	4289
CBA000128807	4290
CBA000128808	4291
CBA000128809	4292
CBA000128810	4293
CBA000128811	4294
CBA000128812	4295
CBA000128813	4296
CBA000128814	4297
CBA000128815	4298
CBA000128816	4299
CBA000128817	4300
CBA000128818	4301
CBA000128819	4302
CBA000128820	4303
CBA000128821	4304
CBA000128822	4305
CBA000128823	4306
CBA000128824	4307
CBA000128825	4308
CBA000128826	4309
CBA000128827	4310
CBA000128828	4311
CBA000128829	4312
CBA000128830	4313
CBA000128831	4314
CBA000128832	4315
CBA000128833	4316
CBA000128834	4317
CBA000128835	4318
CBA000128836	4319
CBA000128837	4320
CBA000128838	4321
CBA000128839	4322
CBA000128840	4323
CBA000128841	4324
CBA000128842	4325
CBA000128843	4326
CBA000128844	4327
CBA000128845	4328
CBA000128846	4329
CBA000128847	4330
CBA000128848	4331
CBA000128849	4332
CBA000128850	4333
CBA000128851	4334
CBA000128852	4335
CBA000128853	4336
CBA000128854	4337
CBA000128855	4338
CBA000128856	4339
CBA000128857	4340
CBA000128858	4341
CBA000128859	4342
CBA000128860	4343
CBA000128861	4344
CBA000128862	4345
CBA000128863	4346
CBA000128864	4347
CBA000128865	4348
CBA000128866	4349
CBA000128867	4350
CBA000128868	4351
CBA000128869	4352
CBA000128870	4353
CBA000128871	4354
CBA000114297	4355
CBA000128872	4356
CBA000128873	4357
CBA000128874	4358
CBA000128875	4359
CBA000128876	4360
CBA000128877	4361
CBA000128878	4362
CBA000128879	4363
CBA000128880	4364
CBA000128881	4365
CBA000128882	4366
CBA000128883	4367
CBA000128884	4368
CBA000128885	4369
CBA000128886	4370
CBA000128887	4371
CBA000128888	4372
CBA000128889	4373
CBA000128890	4374
CBA000128891	4375
CBA000128892	4376
CBA000128893	4377
CBA000128894	4378
CBA000128895	4379
CBA000128896	4380
CBA000128897	4381
CBA000128898	4382
CBA000128899	4383
CBA000128900	4384
CBA000128901	4385
CBA000128902	4386
CBA000128903	4387
CBA000128904	4388
CBA000128905	4389
CBA000128906	4390
CBA000128907	4391
CBA000128908	4392
CBA000128909	4393
CBA000128910	4394
CBA000128911	4395
CBA000128912	4396
CBA000128913	4397
CBA000128914	4398
CBA000128915	4399
CBA000128916	4400
CBA000128917	4401
CBA000128918	4402
CBA000128919	4403
CBA000128920	4404
CBA000128921	4405
CBA000128922	4406
CBA000128923	4407
CBA000128924	4408
CBA000128925	4409
CBA000128926	4410
CBA000128927	4411
CBA000128928	4412
CBA000128929	4413
CBA000128930	4414
CBA000128931	4415
CBA000128932	4416
CBA000128933	4417
CBA000128934	4418
CBA000128935	4419
CBA000128936	4420
CBA000128937	4421
CBA000128938	4422
CBA000128939	4423
CBA000128940	4424
CBA000128941	4425
CBA000128942	4426
CBA000128943	4427
CBA000128944	4428
CBA000128945	4429
CBA000128946	4430
CBA000128947	4431
CBA000128948	4432
CBA000128949	4433
CBA000128950	4434
CBA000128951	4435
CBA000128952	4436
CBA000128953	4437
CBA000128954	4438
CBA000128955	4439
CBA000128956	4440
CBA000128957	4441
CBA000114298	4442
CBA000128958	4443
CBA000128959	4444
CBA000128960	4445
CBA000128961	4446
CBA000128962	4447
CBA000128963	4448
CBA000128964	4449
CBA000128965	4450
CBA000128966	4451
CBA000128967	4452
CBA000128968	4453
CBA000128969	4454
CBA000128970	4455
CBA000128971	4456
CBA000128972	4457
CBA000128973	4458
CBA000128974	4459
CBA000128975	4460
CBA000128976	4461
CBA000128977	4462
CBA000128978	4463
CBA000128979	4464
CBA000128980	4465
CBA000128981	4466
CBA000128982	4467
CBA000128983	4468
CBA000128984	4469
CBA000128985	4470
CBA000128986	4471
CBA000128987	4472
CBA000128988	4473
CBA000128989	4474
CBA000128990	4475
CBA000128991	4476
CBA000128992	4477
CBA000128993	4478
CBA000128994	4479
CBA000128995	4480
CBA000128996	4481
CBA000128997	4482
CBA000128998	4483
CBA000128999	4484
CBA000129000	4485
CBA000129001	4486
CBA000129002	4487
CBA000129003	4488
CBA000129004	4489
CBA000129005	4490
CBA000129006	4491
CBA000129007	4492
CBA000129008	4493
CBA000129009	4494
CBA000129010	4495
CBA000129011	4496
CBA000129012	4497
CBA000129013	4498
CBA000129014	4499
CBA000129015	4500
CBA000129016	4501
CBA000129017	4502
CBA000129018	4503
CBA000129019	4504
CBA000129020	4505
CBA000129021	4506
CBA000129022	4507
CBA000129023	4508
CBA000129024	4509
CBA000129025	4510
CBA000129026	4511
CBA000129027	4512
CBA000129028	4513
CBA000129029	4514
CBA000129030	4515
CBA000129031	4516
CBA000129032	4517
CBA000129033	4518
CBA000129034	4519
CBA000129035	4520
CBA000129036	4521
CBA000129037	4522
CBA000129038	4523
CBA000129039	4524
CBA000129040	4525
CBA000129041	4526
CBA000129042	4527
CBA000129043	4528
CBA000129044	4529
CBA000129045	4530
CBA000129046	4531
CBA000129047	4532
CBA000129048	4533
CBA000129049	4534
CBA000129050	4535
CBA000129051	4536
CBA000129052	4537
CBA000129053	4538
CBA000129054	4539
CBA000129055	4540
CBA000129056	4541
CBA000129057	4542
CBA000129058	4543
CBA000129059	4544
CBA000129060	4545
CBA000129061	4546
CBA000129062	4547
CBA000129063	4548
CBA000129064	4549
CBA000129065	4550
CBA000129066	4551
CBA000129067	4552
CBA000129068	4553
CBA000129069	4554
CBA000129070	4555
CBA000129071	4556
CBA000129072	4557
CBA000129073	4558
CBA000129074	4559
CBA000129075	4560
CBA000129076	4561
CBA000129077	4562
CBA000129078	4563
CBA000129079	4564
CBA000129080	4565
CBA000129081	4566
CBA000129082	4567
CBA000129083	4568
CBA000129084	4569
CBA000129085	4570
CBA000129086	4571
CBA000129087	4572
CBA000129088	4573
CBA000129089	4574
CBA000129090	4575
CBA000129091	4576
CBA000129092	4577
CBA000129093	4578
CBA000129094	4579
CBA000129095	4580
CBA000129096	4581
CBA000129097	4582
CBA000129098	4583
CBA000129099	4584
CBA000129100	4585
CBA000129101	4586
CBA000129102	4587
CBA000129103	4588
CBA000129104	4589
CBA000114299	4590
CBA000129105	4591
CBA000129106	4592
CBA000129107	4593
CBA000129108	4594
CBA000129109	4595
CBA000129110	4596
CBA000129111	4597
CBA000129112	4598
CBA000129113	4599
CBA000129114	4600
CBA000129115	4601
CBA000129116	4602
CBA000114300	4603
CBA000129117	4604
CBA000129118	4605
CBA000129119	4606
CBA000129120	4607
CBA000129121	4608
CBA000129122	4609
CBA000129123	4610
CBA000129124	4611
CBA000129125	4612
CBA000129126	4613
CBA000129127	4614
CBA000129128	4619
CBA000114301	4622
CBA000114302	4623
CBA000114303	4626
CBA000114304	4627
CBA000114305	4628
CBA000114306	4629
CBA000114307	4634
CBA000114308	4635
CBA000114309	4641
CBA000114310	4651
CBA000114311	4662
CBA000114312	4663
CBA000114313	4666
CBA000114314	4667
CBA000114315	4669
CBA000114316	4673
CBA000114317	4674
CBA000114318	4685
CBA000129129	4691
CBA000129130	4694
CBA000114319	4695
CBA000114320	4700
CBA000114321	4709
CBA000114322	4717
CBA000114323	4718
CBA000114324	4719
CBA000114325	4721
CBA000114326	4728
CBA000114327	4729
CBA000114328	4739
CBA000114329	4740
CBA000129131	4748
CBA000114330	4751
CBA000114331	4762
CBA000114332	4767
CBA000114333	4769
CBA000114334	4771
CBA000114335	4775
CBA000114336	4783
CBA000114337	4788
CBA000114338	4805
CBA000114339	4806
CBA000114340	4814
CBA000114341	4815
CBA000114342	4821
CBA000114343	4822
CBA000114344	4823
CBA000114345	4824
CBA000114346	4826
CBA000114347	4834
CBA000114348	4837
CBA000114349	4839
CBA000114350	4840
CBA000114351	4841
CBA000114352	4842
CBA000114353	4843
CBA000114354	4844
CBA000114355	4845
CBA000114356	4848
CBA000114357	4851
CBA000114358	4855
CBA000114359	4856
CBA000114360	4857
CBA000114361	4859
CBA000114362	4860
CBA000114363	4861
CBA000114364	4862
CBA000114365	4865
CBA000114366	4866
CBA000114367	4868
CBA000114368	4870
CBA000114369	4871
CBA000114370	4872
CBA000114371	4873
CBA000114372	4874
CBA000114373	4884
CBA000114374	4885
CBA000114375	4886
CBA000114376	4887
CBA000114377	4888
CBA000114378	4890
CBA000114379	4892
CBA000114380	4893
CBA000114381	4894
CBA000114382	4895
CBA000114383	4896
CBA000114384	4901
CBA000114385	4902
CBA000114386	4905
CBA000114387	4906
CBA000114388	4907
CBA000129132	4910
CBA000114389	4911
CBA000114390	4913
CBA000114391	4915
CBA000114392	4916
CBA000114393	4921
CBA000114394	4923
CBA000114395	4924
CBA000114396	4925
CBA000114397	4926
CBA000114398	4929
CBA000114399	4930
CBA000114400	4931
CBA000114401	4934
CBA000114402	4936
CBA000114403	4937
CBA000114404	4940
CBA000114405	4941
CBA000114406	4942
CBA000114407	4946
CBA000114408	4948
CBA000114409	4949
CBA000114410	4950
CBA000114411	4951
CBA000114412	4952
CBA000114413	4953
CBA000114414	4954
CBA000114415	4955
CBA000114416	4959
CBA000114417	4960
CBA000114418	4961
CBA000129133	4962
CBA000114419	4963
CBA000114420	4965
CBA000114421	4968
CBA000114422	4970
CBA000114423	4972
CBA000114424	4974
CBA000114425	4975
CBA000114426	4976
CBA000114427	4977
CBA000114428	4978
CBA000114429	4980
CBA000114430	4981
CBA000114431	4983
CBA000114432	4986
CBA000114433	4987
CBA000114434	4988
CBA000114435	4990
CBA000114436	4991
CBA000114437	4993
CBA000114438	4994
CBA000114439	4995
CBA000114440	4996
CBA000114441	4997
CBA000114442	4999
CBA000114443	5000
CBA000114444	5001
CBA000114445	5002
CBA000114446	5003
CBA000114447	5004
CBA000114448	5008
CBA000114449	5009
CBA000114450	5011
CBA000114451	5012
CBA000114452	5013
CBA000114453	5014
CBA000114454	5015
CBA000114455	5018
CBA000114456	5019
CBA000114457	5021
CBA000114458	5023
CBA000114459	5024
CBA000114460	5025
CBA000114461	5026
CBA000114462	5029
CBA000114463	5030
CBA000114464	5031
CBA000114465	5032
CBA000114466	5033
CBA000114467	5034
CBA000114468	5035
CBA000114469	5036
CBA000114470	5041
CBA000114471	5046
CBA000114472	5049
CBA000114473	5052
CBA000114474	5053
CBA000114475	5056
CBA000114476	5058
CBA000114477	5059
CBA000114478	5061
CBA000114479	5063
CBA000129134	5065
CBA000114480	5069
CBA000114481	5073
CBA000114482	5074
CBA000114483	5076
CBA000114484	5080
CBA000114485	5081
CBA000114486	5082
CBA000114487	5084
CBA000114488	5085
CBA000114489	5087
CBA000114490	5088
CBA000114491	5089
CBA000114492	5090
CBA000114493	5092
CBA000114494	5093
CBA000114495	5095
CBA000114496	5097
CBA000114497	5098
CBA000114498	5099
CBA000114499	5100
CBA000114500	5102
CBA000114501	5103
CBA000114502	5104
CBA000114503	5105
CBA000114504	5106
CBA000114505	5107
CBA000114506	5108
CBA000114507	5109
CBA000114508	5110
CBA000114509	5111
CBA000114510	5113
CBA000114511	5114
CBA000114512	5115
CBA000114513	5116
CBA000114514	5117
CBA000114515	5118
CBA000114516	5119
CBA000114517	5120
CBA000114518	5121
CBA000114519	5123
CBA000114520	5124
CBA000114521	5125
CBA000129135	5126
CBA000114522	5127
CBA000114523	5129
CBA000114524	5130
CBA000114525	5131
CBA000114526	5132
CBA000114527	5134
CBA000114528	5135
CBA000114529	5136
CBA000114530	5138
CBA000114531	5139
CBA000114532	5140
CBA000114533	5141
CBA000114534	5142
CBA000114535	5143
CBA000114536	5144
CBA000114537	5145
CBA000114538	5146
CBA000114539	5147
CBA000114540	5148
CBA000114541	5149
CBA000114542	5150
CBA000114543	5151
CBA000114544	5152
CBA000114545	5153
CBA000114546	5155
CBA000114547	5156
CBA000114548	5157
CBA000114549	5158
CBA000114550	5159
CBA000114551	5160
CBA000114552	5161
CBA000129136	5162
CBA000129137	5163
CBA000129138	5164
CBA000129139	5165
CBA000129140	5166
CBA000129141	5167
CBA000129142	5168
CBA000129143	5169
CBA000129144	5170
CBA000129145	5171
CBA000129146	5172
CBA000129147	5173
CBA000129148	5174
CBA000129149	5175
CBA000129150	5176
CBA000129151	5177
CBA000129152	5178
CBA000129153	5179
CBA000129154	5180
CBA000129155	5181
CBA000129156	5182
CBA000129157	5183
CBA000129158	5184
CBA000129159	5185
CBA000129160	5186
CBA000129161	5187
CBA000129162	5188
CBA000129163	5189
CBA000129164	5190
CBA000129165	5191
CBA000129166	5192
CBA000129167	5193
CBA000129168	5194
CBA000129169	5195
CBA000129170	5196
CBA000129171	5197
CBA000129172	5198
CBA000129173	5199
CBA000129174	5200
CBA000129175	5201
CBA000129176	5202
CBA000129177	5203
CBA000129178	5204
CBA000129179	5205
CBA000129180	5206
CBA000129181	5207
CBA000129182	5208
CBA000129183	5209
CBA000129184	5210
CBA000129185	5211
CBA000129186	5212
CBA000129187	5213
CBA000129188	5214
CBA000129189	5215
CBA000129190	5216
CBA000129191	5217
CBA000129192	5218
CBA000129193	5219
CBA000129194	5220
CBA000129195	5221
CBA000129196	5222
CBA000129197	5223
CBA000129198	5224
CBA000129199	5225
CBA000129200	5226
CBA000129201	5227
CBA000129202	5228
CBA000129203	5229
CBA000114553	5230
CBA000129204	5231
CBA000129205	5232
CBA000129206	5233
CBA000129207	5234
CBA000129208	5235
CBA000129209	5236
CBA000129210	5237
CBA000129211	5238
CBA000129212	5239
CBA000129213	5240
CBA000129214	5241
CBA000129215	5242
CBA000129216	5243
CBA000129217	5244
CBA000129218	5245
CBA000129219	5246
CBA000129220	5247
CBA000129221	5248
CBA000129222	5249
CBA000129223	5250
CBA000129224	5252
CBA000129225	5253
CBA000129226	5254
CBA000129227	5255
CBA000129228	5256
CBA000129229	5257
CBA000129230	5258
CBA000129231	5259
CBA000129232	5260
CBA000129233	5261
CBA000129234	5262
CBA000129235	5263
CBA000114554	5264
CBA000114555	5265
CBA000114556	5266
CBA000114557	5267
CBA000114558	5268
CBA000114559	5269
CBA000114560	5270
CBA000114561	5271
CBA000114562	5272
CBA000114563	5273
CBA000114564	5274
CBA000114565	5275
CBA000114566	5276
CBA000114567	5277
CBA000114568	5278
CBA000114569	5279
CBA000114570	5280
CBA000114571	5281
CBA000114572	5282
CBA000114573	5283
CBA000114574	5284
CBA000114575	5285
CBA000114576	5286
CBA000114577	5287
CBA000114578	5288
CBA000114579	5289
CBA000114580	5290
CBA000114581	5291
CBA000114582	5292
CBA000114583	5293
CBA000114584	5294
CBA000114585	5295
CBA000114586	5296
CBA000114587	5297
CBA000114588	5298
CBA000114589	5299
CBA000114590	5300
CBA000114591	5301
CBA000114592	5302
CBA000114593	5303
CBA000114594	5304
CBA000114595	5305
CBA000114596	5306
CBA000114597	5307
CBA000114598	5308
CBA000114599	5309
CBA000114600	5310
CBA000114601	5311
CBA000114602	5312
CBA000114603	5313
CBA000114604	5314
CBA000114605	5315
CBA000114606	5316
CBA000114607	5317
CBA000114608	5318
CBA000114609	5319
CBA000114610	5320
CBA000114611	5321
CBA000114612	5322
CBA000114613	5323
CBA000114614	5324
CBA000114615	5325
CBA000114616	5326
CBA000114617	5327
CBA000114618	5328
CBA000114619	5329
CBA000114620	5330
CBA000114621	5331
CBA000114622	5332
CBA000114623	5333
CBA000114624	5334
CBA000114625	5335
CBA000114626	5336
CBA000114627	5337
CBA000114628	5338
CBA000114629	5339
CBA000114630	5340
CBA000114631	5341
CBA000114632	5342
CBA000114633	5343
CBA000114634	5344
CBA000114635	5345
CBA000114636	5346
CBA000114637	5347
CBA000114638	5348
CBA000114639	5349
CBA000114640	5350
CBA000114641	5351
CBA000114642	5352
CBA000114643	5353
CBA000114644	5354
CBA000114645	5355
CBA000114646	5356
CBA000114647	5357
CBA000114648	5358
CBA000114649	5359
CBA000114650	5360
CBA000114651	5361
CBA000114652	5362
CBA000114653	5363
CBA000114654	5364
CBA000114655	5365
CBA000114656	5366
CBA000114657	5367
CBA000114658	5368
CBA000114659	5369
CBA000114660	5370
CBA000114661	5371
CBA000114662	5372
CBA000114663	5373
CBA000114664	5374
CBA000114665	5375
CBA000114666	5376
CBA000114667	5377
CBA000114668	5378
CBA000114669	5379
CBA000114670	5380
CBA000114671	5381
CBA000114672	5382
CBA000114673	5383
CBA000114674	5384
CBA000114675	5385
CBA000114676	5386
CBA000114677	5387
CBA000114678	5388
CBA000114679	5389
CBA000114680	5390
CBA000114681	5391
CBA000114682	5392
CBA000114683	5393
CBA000114684	5394
CBA000114685	5395
CBA000114686	5396
CBA000114687	5397
CBA000114688	5398
CBA000114689	5399
CBA000114690	5400
CBA000114691	5401
CBA000114692	5402
CBA000114693	5403
CBA000114694	5404
CBA000114695	5405
CBA000114696	5406
CBA000114697	5407
CBA000114698	5408
CBA000114699	5409
CBA000114700	5410
CBA000114701	5411
CBA000114702	5412
CBA000114703	5413
CBA000114704	5414
CBA000114705	5415
CBA000114706	5416
CBA000114707	5417
CBA000114708	5418
CBA000114709	5419
CBA000114710	5420
CBA000114711	5421
CBA000114712	5422
CBA000114713	5423
CBA000114714	5424
CBA000114715	5425
CBA000114716	5426
CBA000114717	5427
CBA000114718	5428
CBA000114719	5429
CBA000114720	5430
CBA000114721	5431
CBA000114722	5432
CBA000114723	5433
CBA000114724	5434
CBA000114725	5435
CBA000114726	5436
CBA000114727	5437
CBA000114728	5438
CBA000114729	5439
CBA000114730	5440
CBA000114731	5441
CBA000114732	5442
CBA000114733	5443
CBA000114734	5444
CBA000114735	5445
CBA000114736	5446
CBA000114737	5447
CBA000114738	5448
CBA000114739	5449
CBA000114740	5450
CBA000114741	5451
CBA000114742	5452
CBA000114743	5453
CBA000114744	5454
CBA000114745	5455
CBA000114746	5456
CBA000114747	5457
CBA000114748	5458
CBA000114749	5459
CBA000114750	5460
CBA000114751	5461
CBA000114752	5462
CBA000114753	5463
CBA000114754	5464
CBA000114755	5465
CBA000114756	5466
CBA000114757	5467
CBA000114758	5468
CBA000114759	5469
CBA000114760	5470
CBA000114761	5471
CBA000114762	5472
CBA000114763	5473
CBA000114764	5474
CBA000114765	5475
CBA000114766	5476
CBA000114767	5477
CBA000114768	5478
CBA000114769	5479
CBA000114770	5480
CBA000114771	5481
CBA000114772	5482
CBA000114773	5483
CBA000114774	5484
CBA000114775	5485
CBA000114776	5486
CBA000114777	5487
CBA000114778	5488
CBA000114779	5489
CBA000114780	5490
CBA000114781	5491
CBA000114782	5492
CBA000114783	5493
CBA000114784	5494
CBA000114785	5495
CBA000114786	5496
CBA000114787	5497
CBA000114788	5498
CBA000114789	5499
CBA000114790	5500
CBA000114791	5501
CBA000114792	5502
CBA000114793	5503
CBA000114794	5504
CBA000114795	5505
CBA000114796	5506
CBA000114797	5507
CBA000114798	5508
CBA000114799	5509
CBA000114800	5510
CBA000114801	5511
CBA000114802	5512
CBA000114803	5513
CBA000114804	5514
CBA000114805	5515
CBA000114806	5516
CBA000114807	5517
CBA000114808	5518
CBA000114809	5519
CBA000114810	5520
CBA000114811	5521
CBA000114812	5522
